Grid_ID,UnitName,Year,Week,Week1,Week2,Week3,Week4,Target
1301_7770,K.R. Puram PS,2020,36,1,1,4,1,1
1301_7770,K.R. Puram PS,2020,37,1,4,1,3,2
1301_7770,K.R. Puram PS,2020,38,4,1,3,4,0
1301_7770,K.R. Puram PS,2020,39,1,3,4,1,1
1301_7770,K.R. Puram PS,2020,40,3,4,1,3,1
1301_7770,K.R. Puram PS,2020,41,4,1,3,3,2
1301_7770,K.R. Puram PS,2020,42,1,3,3,4,1
1301_7770,K.R. Puram PS,2020,43,3,3,4,3,2
1301_7770,K.R. Puram PS,2020,44,3,4,3,5,0
1301_7770,K.R. Puram PS,2020,45,4,3,5,1,0
1301_7770,K.R. Puram PS,2020,46,3,5,1,1,0
1301_7770,K.R. Puram PS,2020,47,5,1,1,1,1
1301_7770,K.R. Puram PS,2020,48,1,1,1,2,0
1301_7770,K.R. Puram PS,2020,49,1,1,2,1,2
1301_7770,K.R. Puram PS,2020,51,1,2,1,5,2
1301_7770,K.R. Puram PS,2020,52,2,1,5,5,1
1301_7770,K.R. Puram PS,2021,1,1,5,5,3,1
1301_7770,K.R. Puram PS,2021,2,5,5,3,3,1
1301_7770,K.R. Puram PS,2021,3,5,3,3,2,0
1301_7770,K.R. Puram PS,2021,4,3,3,2,1,0
1301_7770,K.R. Puram PS,2021,5,3,2,1,1,0
1301_7770,K.R. Puram PS,2021,6,2,1,1,1,2
1301_7770,K.R. Puram PS,2021,7,1,1,1,5,0
1301_7770,K.R. Puram PS,2021,8,1,1,5,1,1
1301_7770,K.R. Puram PS,2021,9,1,5,1,2,0
1301_7770,K.R. Puram PS,2021,10,5,1,2,1,1
1301_7770,K.R. Puram PS,2021,11,1,2,1,2,0
1301_7770,K.R. Puram PS,2021,12,2,1,2,1,1
1301_7770,K.R. Puram PS,2021,14,1,2,1,3,0
1301_7770,K.R. Puram PS,2021,16,2,1,3,1,1
1301_7770,K.R. Puram PS,2021,17,1,3,1,2,0
1301_7770,K.R. Puram PS,2021,19,3,1,2,1,0
1301_7770,K.R. Puram PS,2021,20,1,2,1,1,2
1301_7770,K.R. Puram PS,2021,21,2,1,1,5,1
1301_7770,K.R. Puram PS,2021,22,1,1,5,3,2
1301_7770,K.R. Puram PS,2021,23,1,5,3,4,1
1301_7770,K.R. Puram PS,2021,24,5,3,4,2,2
1301_7770,K.R. Puram PS,2021,25,3,4,2,4,1
1301_7770,K.R. Puram PS,2021,26,4,2,4,2,1
1301_7770,K.R. Puram PS,2021,27,2,4,2,3,1
1301_7770,K.R. Puram PS,2021,28,4,2,3,2,1
1301_7770,K.R. Puram PS,2021,29,2,3,2,3,1
1301_7770,K.R. Puram PS,2021,30,3,2,3,2,1
1301_7770,K.R. Puram PS,2021,31,2,3,2,3,0
1301_7770,K.R. Puram PS,2021,32,3,2,3,1,0
1301_7770,K.R. Puram PS,2021,51,2,3,1,1,0
1301_7770,K.R. Puram PS,2022,6,3,1,1,1,0
1301_7770,K.R. Puram PS,2022,7,1,1,1,1,0
1301_7770,K.R. Puram PS,2022,11,1,1,1,1,0
1301_7770,K.R. Puram PS,2022,15,1,1,1,1,0
1301_7770,K.R. Puram PS,2022,20,1,1,1,1,1
1301_7770,K.R. Puram PS,2022,28,1,1,1,2,0
1301_7770,K.R. Puram PS,2022,32,1,1,2,1,1
1301_7770,K.R. Puram PS,2022,35,1,2,1,2,1
1301_7770,K.R. Puram PS,2022,39,2,1,2,2,0
1301_7770,K.R. Puram PS,2022,40,1,2,2,1,0
1301_7770,K.R. Puram PS,2022,41,2,2,1,1,0
1301_7770,K.R. Puram PS,2022,42,2,1,1,1,1
1301_7770,K.R. Puram PS,2022,44,1,1,1,2,0
1301_7770,K.R. Puram PS,2022,46,1,1,2,1,0
1301_7770,K.R. Puram PS,2022,47,1,2,1,1,0
1301_7770,K.R. Puram PS,2022,52,2,1,1,1,0
1301_7770,K.R. Puram PS,2023,1,1,1,1,1,0
1301_7770,K.R. Puram PS,2023,15,1,1,1,1,0
1301_7770,K.R. Puram PS,2023,21,1,1,1,1,0
1301_7770,K.R. Puram PS,2023,24,1,1,1,1,0
1301_7770,K.R. Puram PS,2023,35,1,1,1,1,0
1301_7770,K.R. Puram PS,2023,37,1,1,1,1,1
1301_7770,K.R. Puram PS,2023,40,1,1,1,2,0
1301_7770,K.R. Puram PS,2023,42,1,1,2,1,1
1301_7770,K.R. Puram PS,2023,43,1,2,1,2,0
1301_7770,K.R. Puram PS,2023,45,2,1,2,1,0
1301_7770,K.R. Puram PS,2023,45,1,2,1,1,0
1301_7770,K.R. Puram PS,2023,48,2,1,1,1,0
1301_7770,K.R. Puram PS,2023,50,1,1,1,1,0
1301_7770,K.R. Puram PS,2023,51,1,1,1,1,0
1301_7770,K.R. Puram PS,2023,51,1,1,1,1,0
1301_7771,K.R. Puram PS,2016,14,2,1,1,1,0
1301_7771,K.R. Puram PS,2016,17,1,1,1,1,0
1301_7771,K.R. Puram PS,2016,28,1,1,1,1,0
1301_7771,K.R. Puram PS,2016,45,1,1,1,1,0
1301_7771,K.R. Puram PS,2017,3,1,1,1,1,0
1301_7771,K.R. Puram PS,2017,6,1,1,1,1,1
1301_7771,K.R. Puram PS,2017,19,1,1,1,2,0
1301_7771,K.R. Puram PS,2017,20,1,1,2,1,0
1301_7771,K.R. Puram PS,2017,22,1,2,1,1,0
1301_7771,K.R. Puram PS,2017,28,2,1,1,1,0
1301_7771,K.R. Puram PS,2017,31,1,1,1,1,1
1301_7771,K.R. Puram PS,2017,33,1,1,1,2,1
1301_7771,K.R. Puram PS,2018,5,1,1,2,2,0
1301_7771,K.R. Puram PS,2018,7,1,2,2,1,0
1301_7771,K.R. Puram PS,2018,8,2,2,1,1,2
1301_7771,K.R. Puram PS,2018,9,2,1,1,4,1
1301_7771,K.R. Puram PS,2018,10,1,1,4,2,0
1301_7771,K.R. Puram PS,2018,11,1,4,2,1,1
1301_7771,K.R. Puram PS,2018,12,4,2,1,3,2
1301_7771,K.R. Puram PS,2018,13,2,1,3,6,0
1301_7771,K.R. Puram PS,2018,14,1,3,6,1,0
1301_7771,K.R. Puram PS,2018,15,3,6,1,1,0
1301_7771,K.R. Puram PS,2018,17,6,1,1,1,1
1301_7771,K.R. Puram PS,2018,23,1,1,1,2,0
1301_7771,K.R. Puram PS,2018,26,1,1,2,1,0
1301_7771,K.R. Puram PS,2018,27,1,2,1,1,1
1301_7771,K.R. Puram PS,2018,28,2,1,1,3,1
1301_7771,K.R. Puram PS,2018,29,1,1,3,3,0
1301_7771,K.R. Puram PS,2018,30,1,3,3,1,1
1301_7771,K.R. Puram PS,2019,6,3,3,1,2,1
1301_7771,K.R. Puram PS,2019,9,3,1,2,2,1
1301_7771,K.R. Puram PS,2019,24,1,2,2,3,0
1301_7771,K.R. Puram PS,2021,53,2,2,3,1,0
1301_7771,K.R. Puram PS,2022,4,2,3,1,1,0
1301_7771,K.R. Puram PS,2022,25,3,1,1,1,1
1301_7771,K.R. Puram PS,2022,28,1,1,1,2,0
1301_7771,K.R. Puram PS,2022,33,1,1,2,1,0
1301_7771,K.R. Puram PS,2022,35,1,2,1,1,0
1301_7771,K.R. Puram PS,2022,39,2,1,1,1,0
1301_7771,K.R. Puram PS,2022,41,1,1,1,1,0
1301_7771,K.R. Puram PS,2022,42,1,1,1,1,0
1301_7771,K.R. Puram PS,2022,45,1,1,1,1,0
1301_7771,K.R. Puram PS,2022,47,1,1,1,1,0
1301_7771,K.R. Puram PS,2023,4,1,1,1,1,0
1301_7771,K.R. Puram PS,2023,5,1,1,1,1,0
1301_7771,K.R. Puram PS,2023,8,1,1,1,1,0
1301_7771,K.R. Puram PS,2023,22,1,1,1,1,0
1301_7771,K.R. Puram PS,2023,25,1,1,1,1,0
1301_7771,K.R. Puram PS,2023,43,1,1,1,1,0
1301_7771,K.R. Puram PS,2023,45,1,1,1,1,0
1301_7771,K.R. Puram PS,2023,50,1,1,1,1,1
1301_7775,Kadugodi PS,2023,52,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2019,41,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2020,6,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2020,14,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2020,16,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2020,37,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2020,40,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2020,41,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2021,18,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2022,9,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2022,31,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2023,20,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2023,29,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2023,42,1,1,1,1,1
1301_7776,Whitefield Traffic PS,2023,42,1,1,1,2,0
1301_7776,Whitefield Traffic PS,2023,44,1,1,2,1,0
1301_7776,Whitefield Traffic PS,2023,46,1,2,1,1,0
1301_7776,Whitefield Traffic PS,2023,49,2,1,1,1,0
1301_7776,Whitefield Traffic PS,2023,50,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2023,50,1,1,1,1,0
1301_7776,Whitefield Traffic PS,2023,52,1,1,1,1,0
1302_7665,K G Halli Traffic PS,2017,20,1,2,2,1,1
1302_7665,K G Halli Traffic PS,2017,22,2,2,1,3,1
1302_7665,K G Halli Traffic PS,2017,23,2,1,3,2,1
1302_7665,K G Halli Traffic PS,2017,24,1,3,2,2,1
1302_7665,K G Halli Traffic PS,2017,25,3,2,2,3,0
1302_7665,K G Halli Traffic PS,2017,26,2,2,3,1,0
1302_7665,K G Halli Traffic PS,2017,27,2,3,1,1,1
1302_7665,K G Halli Traffic PS,2017,30,3,1,1,2,2
1302_7665,K G Halli Traffic PS,2017,31,1,1,2,4,1
1302_7665,K G Halli Traffic PS,2017,32,1,2,4,2,2
1302_7665,K G Halli Traffic PS,2017,33,2,4,2,4,1
1302_7665,K G Halli Traffic PS,2017,34,4,2,4,2,1
1302_7665,K G Halli Traffic PS,2017,37,2,4,2,2,1
1302_7665,K G Halli Traffic PS,2017,38,4,2,2,2,1
1302_7665,K G Halli Traffic PS,2017,39,2,2,2,2,0
1302_7665,K G Halli Traffic PS,2017,42,2,2,2,1,1
1302_7665,K G Halli Traffic PS,2017,43,2,2,1,2,0
1302_7665,K G Halli Traffic PS,2017,44,2,1,2,1,1
1302_7665,K G Halli Traffic PS,2017,45,1,2,1,3,0
1302_7665,K G Halli Traffic PS,2017,46,2,1,3,1,0
1302_7665,K G Halli Traffic PS,2017,47,1,3,1,1,1
1302_7665,K G Halli Traffic PS,2017,48,3,1,1,2,0
1302_7665,K G Halli Traffic PS,2017,49,1,1,2,1,2
1302_7665,K G Halli Traffic PS,2017,50,1,2,1,4,1
1302_7665,K G Halli Traffic PS,2017,51,2,1,4,3,0
1302_7665,K G Halli Traffic PS,2017,52,1,4,3,1,2
1302_7665,K G Halli Traffic PS,2018,6,4,3,1,5,0
1302_7665,K G Halli Traffic PS,2018,14,3,1,5,1,0
1302_7665,K G Halli Traffic PS,2018,18,1,5,1,1,0
1302_7665,K G Halli Traffic PS,2018,24,5,1,1,1,0
1302_7665,K G Halli Traffic PS,2018,33,1,1,1,1,1
1302_7665,K G Halli Traffic PS,2018,34,1,1,1,3,0
1302_7665,K G Halli Traffic PS,2018,35,1,1,3,1,0
1302_7665,K G Halli Traffic PS,2018,39,1,3,1,1,0
1302_7665,K G Halli Traffic PS,2018,45,3,1,1,1,0
1302_7665,K G Halli Traffic PS,2018,47,1,1,1,1,0
1302_7665,K G Halli Traffic PS,2018,50,1,1,1,1,0
1302_7665,K G Halli Traffic PS,2019,49,1,1,1,1,1
1302_7665,K G Halli Traffic PS,2020,6,1,1,1,2,0
1302_7665,K G Halli Traffic PS,2020,12,1,1,2,1,0
1302_7665,K G Halli Traffic PS,2020,18,1,2,1,1,2
1302_7665,K G Halli Traffic PS,2020,26,2,1,1,4,0
1302_7665,K G Halli Traffic PS,2020,34,1,1,4,1,0
1302_7665,K G Halli Traffic PS,2020,36,1,4,1,1,0
1302_7665,K G Halli Traffic PS,2020,37,4,1,1,1,0
1302_7665,K G Halli Traffic PS,2020,38,1,1,1,1,0
1302_7665,K G Halli Traffic PS,2020,42,1,1,1,1,0
1302_7665,K G Halli Traffic PS,2020,51,1,1,1,1,0
1302_7665,K G Halli Traffic PS,2021,1,1,1,1,1,0
1302_7665,K G Halli Traffic PS,2021,7,1,1,1,1,0
1302_7665,K G Halli Traffic PS,2021,8,1,1,1,1,0
1302_7665,K G Halli Traffic PS,2021,9,1,1,1,1,0
1302_7665,K G Halli Traffic PS,2021,15,1,1,1,1,1
1302_7665,K G Halli Traffic PS,2021,22,1,1,1,2,0
1302_7665,K G Halli Traffic PS,2021,25,1,1,2,1,1
1302_7665,K G Halli Traffic PS,2021,36,1,2,1,2,1
1302_7665,K G Halli Traffic PS,2021,37,2,1,2,2,0
1302_7665,K G Halli Traffic PS,2021,44,1,2,2,1,0
1302_7665,K G Halli Traffic PS,2021,46,2,2,1,1,0
1302_7665,K G Halli Traffic PS,2022,1,2,1,1,1,0
1302_7665,K G Halli Traffic PS,2022,4,1,1,1,1,0
1302_7665,K G Halli Traffic PS,2022,34,1,1,1,1,1
1302_7665,K G Halli Traffic PS,2022,36,1,1,1,2,0
1302_7665,K G Halli Traffic PS,2022,37,1,1,2,1,0
1302_7665,K G Halli Traffic PS,2022,51,1,2,1,1,1
1302_7665,K G Halli Traffic PS,2023,1,2,1,1,2,0
1302_7665,K G Halli Traffic PS,2023,3,1,1,2,1,1
1302_7665,K G Halli Traffic PS,2023,4,1,2,1,2,0
1302_7665,K G Halli Traffic PS,2023,8,2,1,2,1,1
1302_7665,K G Halli Traffic PS,2023,12,1,2,1,2,1
1302_7665,K G Halli Traffic PS,2023,13,2,1,2,2,0
1302_7665,K G Halli Traffic PS,2023,14,1,2,2,1,1
1302_7665,K G Halli Traffic PS,2023,15,2,2,1,2,0
1302_7665,K G Halli Traffic PS,2023,20,2,1,2,1,0
1302_7665,K G Halli Traffic PS,2023,22,1,2,1,1,0
1302_7665,K G Halli Traffic PS,2023,25,2,1,1,1,0
1302_7665,K G Halli Traffic PS,2023,27,1,1,1,1,0
1302_7665,K G Halli Traffic PS,2023,29,1,1,1,1,0
1302_7665,K G Halli Traffic PS,2023,37,1,1,1,1,0
1302_7731,Rajajinagar Traffic PS,2018,39,1,1,1,1,0
1302_7731,Rajajinagar Traffic PS,2019,18,1,1,1,1,0
1302_7731,Rajajinagar Traffic PS,2019,28,1,1,1,1,0
1302_7731,Rajajinagar Traffic PS,2019,38,1,1,1,1,0
1302_7731,Rajajinagar Traffic PS,2020,5,1,1,1,1,0
1302_7732,Jalahalli PS,2017,36,1,1,1,1,0
1302_7732,Jalahalli PS,2021,2,1,1,1,1,0
1302_7732,Jalahalli PS,2021,34,1,1,1,1,0
1302_7732,Jalahalli PS,2022,44,1,1,1,1,0
1302_7732,Jalahalli PS,2023,31,1,1,1,1,0
1302_7733,East Zone Women PS,2016,50,1,1,3,1,0
1302_7733,East Zone Women PS,2016,51,1,3,1,1,0
1302_7733,East Zone Women PS,2017,24,3,1,1,1,0
1302_7733,East Zone Women PS,2017,26,1,1,1,1,0
1302_7747,Peenya PS,2023,3,2,1,1,1,0
1302_7747,Peenya PS,2023,5,1,1,1,1,1
1302_7747,Peenya PS,2023,14,1,1,1,2,0
1302_7747,Peenya PS,2023,22,1,1,2,1,0
1302_7747,Peenya PS,2023,37,1,2,1,1,0
1302_7747,Peenya PS,2023,44,2,1,1,1,0
1302_7747,Peenya PS,2023,45,1,1,1,1,0
1302_7748,Peenya PS,2018,34,1,1,1,1,0
1302_7748,Peenya PS,2018,42,1,1,1,1,0
1302_7748,Peenya PS,2018,46,1,1,1,1,0
1302_7748,Peenya PS,2019,31,1,1,1,1,0
1302_7748,Peenya PS,2020,12,1,1,1,1,0
1302_7748,Peenya PS,2020,52,1,1,1,1,0
1302_7748,Peenya PS,2020,53,1,1,1,1,0
1302_7748,Peenya PS,2021,10,1,1,1,1,0
1302_7748,Peenya PS,2021,35,1,1,1,1,0
1302_7748,Peenya PS,2021,52,1,1,1,1,0
1302_7748,Peenya PS,2022,15,1,1,1,1,0
1302_7748,Peenya PS,2022,27,1,1,1,1,0
1302_7748,Peenya PS,2022,44,1,1,1,1,0
1302_7748,Peenya PS,2022,51,1,1,1,1,0
1302_7748,Peenya PS,2023,3,1,1,1,1,0
1302_7748,Peenya PS,2023,7,1,1,1,1,0
1302_7748,Peenya PS,2023,8,1,1,1,1,0
1302_7748,Peenya PS,2023,9,1,1,1,1,0
1302_7748,Peenya PS,2023,12,1,1,1,1,0
1302_7748,Peenya PS,2023,19,1,1,1,1,0
1302_7748,Peenya PS,2023,28,1,1,1,1,0
1302_7748,Peenya PS,2023,33,1,1,1,1,0
1302_7748,Peenya PS,2023,36,1,1,1,1,0
1302_7748,Peenya PS,2023,37,1,1,1,1,0
1302_7748,Peenya PS,2023,41,1,1,1,1,1
1302_7748,Peenya PS,2023,46,1,1,1,2,0
1302_7748,Peenya PS,2023,47,1,1,2,1,1
1302_7748,Peenya PS,2023,48,1,2,1,2,0
1302_7748,Peenya PS,2023,52,2,1,2,1,0
1302_7749,Peenya PS,2017,29,1,1,1,1,1
1302_7749,Peenya PS,2017,33,1,1,1,2,0
1302_7749,Peenya PS,2017,36,1,1,2,1,0
1302_7749,Peenya PS,2017,37,1,2,1,1,0
1302_7749,Peenya PS,2018,10,2,1,1,1,0
1302_7749,Peenya PS,2018,15,1,1,1,1,0
1302_7749,Peenya PS,2018,21,1,1,1,1,0
1302_7749,Peenya PS,2018,22,1,1,1,1,0
1302_7749,Peenya PS,2018,28,1,1,1,1,0
1302_7749,Peenya PS,2018,30,1,1,1,1,0
1302_7749,Peenya PS,2018,32,1,1,1,1,1
1302_7749,Peenya PS,2018,35,1,1,1,2,0
1302_7749,Peenya PS,2018,36,1,1,2,1,0
1302_7749,Peenya PS,2018,40,1,2,1,1,0
1302_7749,Peenya PS,2018,50,2,1,1,1,0
1302_7749,Peenya PS,2019,4,1,1,1,1,0
1302_7749,Peenya PS,2019,10,1,1,1,1,0
1302_7749,Peenya PS,2019,14,1,1,1,1,0
1302_7749,Peenya PS,2019,38,1,1,1,1,0
1302_7749,Peenya PS,2019,39,1,1,1,1,0
1302_7749,Peenya PS,2019,50,1,1,1,1,0
1302_7749,Peenya PS,2020,8,1,1,1,1,0
1302_7749,Peenya PS,2020,17,1,1,1,1,0
1302_7749,Peenya PS,2020,33,1,1,1,1,0
1302_7749,Peenya PS,2020,41,1,1,1,1,0
1302_7749,Peenya PS,2021,6,1,1,1,1,0
1302_7749,Peenya PS,2021,12,1,1,1,1,0
1302_7749,Peenya PS,2021,15,1,1,1,1,1
1302_7749,Peenya PS,2021,42,1,1,1,2,0
1302_7749,Peenya PS,2021,43,1,1,2,1,0
1302_7749,Peenya PS,2021,46,1,2,1,1,0
1302_7749,Peenya PS,2021,47,2,1,1,1,0
1302_7749,Peenya PS,2022,5,1,1,1,1,1
1302_7749,Peenya PS,2022,7,1,1,1,2,0
1302_7749,Peenya PS,2022,23,1,1,2,1,0
1302_7749,Peenya PS,2023,33,1,2,1,1,0
1302_7749,Peenya PS,2023,35,2,1,1,1,0
1302_7749,Peenya PS,2023,37,1,1,1,1,0
1302_7749,Peenya PS,2023,44,1,1,1,1,0
1302_7749,Peenya PS,2023,45,1,1,1,1,0
1302_7749,Peenya PS,2023,48,1,1,1,1,1
1302_7749,Peenya PS,2023,51,1,1,1,2,0
1302_7749,Peenya PS,2023,52,1,1,2,1,0
1302_7750,Peenya Traffic PS,2017,20,1,1,1,1,0
1302_7750,Peenya Traffic PS,2017,29,1,1,1,1,0
1302_7750,Peenya Traffic PS,2017,32,1,1,1,1,0
1302_7750,Peenya Traffic PS,2017,37,1,1,1,1,0
1302_7750,Peenya Traffic PS,2017,39,1,1,1,1,0
1302_7750,Peenya Traffic PS,2017,47,1,1,1,1,0
1302_7750,Peenya Traffic PS,2017,49,1,1,1,1,1
1302_7750,Peenya Traffic PS,2018,7,1,1,1,2,0
1302_7750,Peenya Traffic PS,2018,18,1,1,2,1,0
1302_7750,Peenya Traffic PS,2018,23,1,2,1,1,1
1302_7750,Peenya Traffic PS,2018,24,2,1,1,2,0
1302_7750,Peenya Traffic PS,2018,28,1,1,2,1,0
1302_7750,Peenya Traffic PS,2018,35,1,2,1,1,0
1302_7750,Peenya Traffic PS,2018,35,2,1,1,1,0
1302_7750,Peenya Traffic PS,2018,37,1,1,1,1,0
1302_7750,Peenya Traffic PS,2018,45,1,1,1,1,0
1302_7750,Peenya Traffic PS,2018,50,1,1,1,1,0
1302_7750,Peenya Traffic PS,2019,48,1,1,1,1,0
1302_7750,Peenya Traffic PS,2020,2,1,1,1,1,0
1302_7750,Peenya Traffic PS,2020,18,1,1,1,1,0
1302_7750,Peenya Traffic PS,2020,39,1,1,1,1,0
1302_7750,Peenya Traffic PS,2021,4,1,1,1,1,0
1302_7750,Peenya Traffic PS,2021,10,1,1,1,1,0
1302_7750,Peenya Traffic PS,2021,11,1,1,1,1,0
1302_7750,Peenya Traffic PS,2021,23,1,1,1,1,0
1302_7750,Peenya Traffic PS,2021,27,1,1,1,1,0
1302_7750,Peenya Traffic PS,2021,38,1,1,1,1,0
1302_7750,Peenya Traffic PS,2021,49,1,1,1,1,0
1302_7750,Peenya Traffic PS,2022,4,1,1,1,1,0
1302_7750,Peenya Traffic PS,2022,12,1,1,1,1,0
1302_7750,Peenya Traffic PS,2022,15,1,1,1,1,0
1302_7750,Peenya Traffic PS,2022,22,1,1,1,1,0
1302_7750,Peenya Traffic PS,2022,27,1,1,1,1,0
1302_7750,Peenya Traffic PS,2022,35,1,1,1,1,0
1302_7750,Peenya Traffic PS,2022,45,1,1,1,1,0
1302_7750,Peenya Traffic PS,2022,46,1,1,1,1,0
1302_7750,Peenya Traffic PS,2022,49,1,1,1,1,0
1302_7750,Peenya Traffic PS,2023,3,1,1,1,1,0
1302_7750,Peenya Traffic PS,2023,12,1,1,1,1,0
1302_7750,Peenya Traffic PS,2023,32,1,1,1,1,0
1302_7750,Peenya Traffic PS,2023,33,1,1,1,1,0
1302_7750,Peenya Traffic PS,2023,36,1,1,1,1,0
1302_7750,Peenya Traffic PS,2023,43,1,1,1,1,0
1302_7750,Peenya Traffic PS,2023,43,1,1,1,1,0
1302_7750,Peenya Traffic PS,2023,46,1,1,1,1,0
1302_7750,Peenya Traffic PS,2023,47,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2016,10,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2016,10,1,1,1,1,1
1302_7751,Rajagopal Nagar PS,2016,11,1,1,1,2,2
1302_7751,Rajagopal Nagar PS,2016,11,1,1,2,4,1
1302_7751,Rajagopal Nagar PS,2016,12,1,2,4,2,0
1302_7751,Rajagopal Nagar PS,2016,13,2,4,2,1,2
1302_7751,Rajagopal Nagar PS,2016,14,4,2,1,4,0
1302_7751,Rajagopal Nagar PS,2016,16,2,1,4,1,0
1302_7751,Rajagopal Nagar PS,2016,19,1,4,1,1,0
1302_7751,Rajagopal Nagar PS,2016,25,4,1,1,1,0
1302_7751,Rajagopal Nagar PS,2016,26,1,1,1,1,1
1302_7751,Rajagopal Nagar PS,2016,31,1,1,1,2,1
1302_7751,Rajagopal Nagar PS,2016,32,1,1,2,2,0
1302_7751,Rajagopal Nagar PS,2016,35,1,2,2,1,0
1302_7751,Rajagopal Nagar PS,2016,42,2,2,1,1,0
1302_7751,Rajagopal Nagar PS,2016,45,2,1,1,1,0
1302_7751,Rajagopal Nagar PS,2016,49,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2016,51,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2016,53,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2017,1,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2017,8,1,1,1,1,1
1302_7751,Rajagopal Nagar PS,2017,10,1,1,1,2,0
1302_7751,Rajagopal Nagar PS,2017,16,1,1,2,1,0
1302_7751,Rajagopal Nagar PS,2017,19,1,2,1,1,0
1302_7751,Rajagopal Nagar PS,2017,20,2,1,1,1,0
1302_7751,Rajagopal Nagar PS,2017,21,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2017,25,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2017,26,1,1,1,1,1
1302_7751,Rajagopal Nagar PS,2017,29,1,1,1,2,0
1302_7751,Rajagopal Nagar PS,2017,30,1,1,2,1,1
1302_7751,Rajagopal Nagar PS,2017,31,1,2,1,3,0
1302_7751,Rajagopal Nagar PS,2017,36,2,1,3,1,0
1302_7751,Rajagopal Nagar PS,2017,39,1,3,1,1,0
1302_7751,Rajagopal Nagar PS,2017,40,3,1,1,1,0
1302_7751,Rajagopal Nagar PS,2017,41,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2017,41,1,1,1,1,1
1302_7751,Rajagopal Nagar PS,2017,42,1,1,1,2,0
1302_7751,Rajagopal Nagar PS,2017,43,1,1,2,1,0
1302_7751,Rajagopal Nagar PS,2017,43,1,2,1,1,0
1302_7751,Rajagopal Nagar PS,2017,46,2,1,1,1,0
1302_7751,Rajagopal Nagar PS,2017,47,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2017,48,1,1,1,1,1
1302_7751,Rajagopal Nagar PS,2018,15,1,1,1,2,0
1302_7751,Rajagopal Nagar PS,2018,26,1,1,2,1,0
1302_7751,Rajagopal Nagar PS,2018,31,1,2,1,1,0
1302_7751,Rajagopal Nagar PS,2018,36,2,1,1,1,0
1302_7751,Rajagopal Nagar PS,2018,43,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2018,44,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2018,47,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2019,1,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2019,1,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2019,10,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2019,12,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2019,24,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2019,34,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2019,44,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2020,6,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2021,5,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2021,15,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2021,42,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2021,45,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2021,47,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2022,6,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2022,8,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2022,10,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2022,17,1,1,1,1,1
1302_7751,Rajagopal Nagar PS,2022,18,1,1,1,2,0
1302_7751,Rajagopal Nagar PS,2022,19,1,1,2,1,1
1302_7751,Rajagopal Nagar PS,2022,19,1,2,1,2,0
1302_7751,Rajagopal Nagar PS,2022,23,2,1,2,1,0
1302_7751,Rajagopal Nagar PS,2022,25,1,2,1,1,0
1302_7751,Rajagopal Nagar PS,2022,26,2,1,1,1,0
1302_7751,Rajagopal Nagar PS,2022,26,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2022,29,1,1,1,1,0
1302_7751,Rajagopal Nagar PS,2022,33,1,1,1,1,0
